"","row_code","scientificName","year","lon","lat","presence","species","farming","flooded_forest","grassland","other_non_vegetated","urban","wetland","forest_formation","river_lake_ocean","not_observed","mangrove","non_forested_natural","savannah_formation","rocky_outcrop","mining","fold"
"351",351,"Akodon subfuscus",1953,-73.902221,-13.402037,0,"background species",0.0496051414295543,0,0.844431447361624,0.0681748691252411,0,0,0.0146492424926758,0,0,0,0,0,0,0,3
"352",352,"Leontocebus fuscicollis",2017,-71.254521,-12.679937,0,"background species",0.0445934199576692,0.0418706208859911,0,0.0907569689477713,0,0,0.590273190832389,0.233690045804807,0,0,0,0,0,0,3
"353",353,"Vampyriscus brocki",1966,-59.202921,2.666763,0,"background species",0,0,0.70872209850202,0,0,0.0386439619029652,0.221795137065051,0,0,0,0,0,0,0,5
"354",354,"Panthera onca",2021,-76.699321,1.122963,0,"background species",0.413631029411983,0,0,0,0,0,0.567430108070306,0,0,0,0,0,0,0,2
"355",355,"Saguinus midas",2019,-52.936421,5.106963,0,"background species",0,0,0,0,0,0,0.981186155421356,0,0,0,0,0,0,0,1
"356",356,"Atelocynus microtis",2018,-69.719021,-13.070037,0,"background species",0,0,0,0,0,0,0.97389056824544,0,0,0,0,0,0,0,3
"357",357,"Calomys callosus",1991,-63.137121,-17.236637,0,"background species",0.973699730052943,0,0,0,0,0,0.0592749630170037,0.108828415661621,0,0,0,0,0,0,3
"358",358,"Desmodus rotundus",2019,-65.245321,-19.046037,0,"background species",0,0,0,0,0.272533741810192,0,0,0,0,0,0.000800062633167614,0,0,0,3
"359",359,"Ateles paniscus",2012,-53.583821,3.231163,0,"background species",0,0,0,0,0,0,0.96683801986874,0,0,0,0,0,0,0,1
"360",360,"Phyllostomus hastatus",2022,-69.478321,-12.870837,0,"background species",0,0.887536133814694,0,0,0,0,0.093329018524986,0,0,0,0,0,0,0,3
"361",361,"Dasypus kappleri",2020,-76.691021,1.064863,0,"background species",0.443255771134811,0,0,0,0,0,0.530119423445268,0,0,0,0,0,0,0,2
"362",362,"Monodelphis glirina",1972,-55.667121,-4.330137,0,"background species",0.206016011396928,0,0,0,0,0,0.758472733586217,0,0,0,0,0,0,0,4
"363",363,"Makalata didelphoides",1936,-55.135921,-2.836137,0,"background species",0,0,0,0,0,0,0,0.990127889797555,0,0,0,0,0,0,4
"364",364,"Mazama nemorivaga",2017,-52.106421,4.318463,0,"background species",0,0.0730334661221373,0,0,0,0,0.897353569698076,0,0,0,0,0,0,0,1
"365",365,"Proechimys guyannensis",2007,-58.231821,3.505063,0,"background species",0,0,0,0,0,0,0.781050614063545,0.194908032768133,0,0,0,0,0,0,5
"366",366,"Pithecia monachus",2013,-73.952021,-2.587137,0,"background species",0,0.0112561116001394,0,0,0,0,0.951905557354355,0.0269299427472609,0,0,0,0,0,0,2
"367",367,"Saimiri boliviensis",2020,-69.179521,-12.572037,0,"background species",0.513959631335646,0.326972522796729,0,0.0114017226552708,0.0848484495738636,0,0.00232823341878255,0.0229190526275635,0,0,0,0,0,0.0254011728690832,3
"368",368,"Microryzomys minutus",1994,-65.303421,-17.576937,0,"background species",0.0160447909085687,0,0.177711840254568,0,0,0,0.191208966998258,0,0,0,0.583676666527732,0,0,0,3
"369",369,"Pteronotus rubiginosus",1986,-52.363721,-3.649537,0,"background species",0.0526843654764267,0,0,0,0,0,0.930363699466416,0,0,0,0,0,0,0,1
"370",370,"Saguinus mystax",2019,-73.661521,-7.450937,0,"background species",0.250960000345191,0,0.0507061426473852,0,0,0,0.646746684404682,0.0271716696732955,0,0,0,0,0,0,2
"371",371,"Euryoryzomys macconnelli",1982,-51.998521,0.998463,0,"background species",0,0,0,0,0,0,0.980136237121539,0.00400652455911075,0,0,0,0,0,0,1
"372",372,"Sturnira oporaphilum",1992,-67.735321,-16.149337,0,"background species",0.249280426846591,0,0,0,0,0,0.707129560741075,0,0,0,0.0126481668613979,0,0,0,3
"373",373,"Platyrrhinus masu",2020,-75.354721,-10.546837,0,"background species",0,0,0,0,0,0,0.979254446366615,0,0,0,0,0,0,0,3
"374",374,"Pithecia irrorata",2022,-64.174621,-11.916337,0,"background species",0.011377783706665,0,0.0241082346246893,0,0,0,0.840677649685951,0.0800424332996715,0,0,0,0,0,0,3
"375",375,"Lophostoma silvicolum",2016,-70.217021,3.803863,0,"background species",0,0.0101100181884766,0,0,0,0,0.958908868627559,0,0,0,0,0,0,0,2
"376",376,"Galea musteloides",1990,-62.215821,-18.747237,0,"background species",0,0,0,0,0,0,0.968143421493228,0,0,0,0,0,0,0,3
"377",377,"Akodon toba",1984,-62.448221,-17.386037,0,"background species",0.635375076816583,0,0,0,0,0,0.344539328094232,0,0,0,0,0,0,0,3
"378",378,"Cebus aequatorialis",2017,-76.002121,-0.528737,0,"background species",0.0654509070049429,0,0,0,0,0,0.913880971043223,0,0,0,0,0,0,0,2
"379",379,"Saimiri cassiquiarensis",2022,-64.622821,-2.479237,0,"background species",0,0,0,0,0,0,0.971958440999829,0,0,0,0,0,0,0,4
"380",380,"Saimiri cassiquiarensis",2021,-76.317521,-0.146937,0,"background species",0.271214597667458,0,0,0.00536383331298828,0.0152787995938388,0,0.683265648222956,0,0,0,0,0,0,0,2
"381",381,"Ateles chamek",2022,-54.928421,-12.347937,0,"background species",0.403846725740648,0,0,0,0,0,0.584691086897939,0,0,0,0,0,0,0,4
"382",382,"Phylloderma stenops",1985,-68.200121,3.239463,0,"background species",0.0365148047263405,0.167614580905135,0.00267776483154297,0.0337558786898526,0,0.00459042862374442,0.17625769466705,0.551136346735067,0,0,0,0,0,0,4
"383",383,"Pithecia pithecia",1966,-62.249021,6.999363,0,"background species",0,0,0.0147915691731771,0,0,0,0.973575260906947,0,0,0,0,0,0,0,5
"384",384,"Myotis keaysi",1972,-64.498321,-19.187137,0,"background species",0,0,0,0,0,0,0.598978084616029,0,0,0,0.37404000354315,0,0,0,3
"385",385,"Tapirus terrestris",2021,-77.413121,-1.142937,0,"background species",0.0179655921690698,0,0,0,0,0,0.975479223455733,0,0,0,0,0,0,0,2
"386",386,"Lycalopex vetulus",2021,-58.306521,-13.792137,0,"background species",0.0207734525756836,0,0.951307508361831,0,0,0,0,0,0,0,0,0,0,0,3
"387",387,"Graomys domorum",1901,-66.000621,-17.502237,0,"background species",0.218471211492039,0,0.71409487155679,0.0114850175281871,0,0,0.0291787155539773,0,0,0,0,0,0,0,3
"388",388,"Ateles paniscus",2017,-58.787921,4.691963,0,"background species",0,0,0,0,0,0,0.968402895544446,0,0,0,0,0,0,0,5
"389",389,"Bradypus variegatus",2022,-48.429521,-1.425137,0,"background species",0.0294091280395508,0,0.0352502310469847,0,0,0,0.857846145153725,0.0161679582131126,0,0.0515141498685514,0,0,0,0,1
"390",390,"Pteronura brasiliensis",2015,-69.038421,-12.779537,0,"background species",0,0,0,0,0,0,0.968560336028453,0,0,0,0,0,0,0,3
"391",391,"Bradypus variegatus",2022,-66.208121,-11.086337,0,"background species",0.107960166204279,0.850437760045561,0,0,0,0,0.0197885373868075,0.000688403176700368,0,0,0,0,0,0,3
"392",392,"Pteronura brasiliensis",2022,-54.994821,-12.289837,0,"background species",0,0,0,0,0,0,0.950787712584016,0,0,0,0,0,0,0,4
"393",393,"Alouatta sara",2016,-69.113121,-12.630137,0,"background species",0.616477120417598,0.0472434563851477,0,0.00261873867797852,0,0,0.313459512319136,0,0,0,0,0,0,0,3
"394",394,"Priodontes maximus",2022,-52.621021,4.202263,0,"background species",0.0263792476752786,0,0,0,0,0.0196159553833008,0.9609373681365,0,0,0,0,0,0,0,1
"395",395,"Heteromys australis",1951,-75.985521,1.629263,0,"background species",0,0,0,0,0,0,0.972230643236586,0,0,0,0,0,0,0,2
"396",396,"Cyclopes didactylus",1953,-58.364621,6.866563,0,"background species",0.961979397771666,0.0261881153564453,0,0,0,0,0,0,0,0,0,0,0,0,5
"397",397,"Dermanura anderseni",2017,-75.670121,1.836763,0,"background species",0.3687083259842,0,0,0,0,0,0.600759080418987,0,0,0,0,0,0,0,2
"398",398,"Plecturocebus toppini",2020,-69.378721,-12.165337,0,"background species",0,0.494446892055596,0,0,0,0,0.482687448032296,0,0,0,0,0,0,0,3
"399",399,"Saimiri cassiquiarensis",2022,-72.972621,-3.076837,0,"background species",0,0,0,0,0,0,0.977644789797791,0,0,0,0,0,0,0,2
"400",400,"Ateles belzebuth",2019,-76.027021,-0.711337,0,"background species",0,0,0,0,0,0,0.910048060618485,0.0624922973577326,0,0,0,0,0,0,2
"401",401,"Plecturocebus discolor",2019,-76.541621,0.525363,0,"background species",0.836392755852739,0,0,0,0,0,0.121482878838034,0.00683122243765493,0,0,0,0,0,0,2
"402",402,"Sturnira oporaphilum",1984,-63.535521,-18.448437,0,"background species",0,0,0,0,0,0,0.812758908913924,0,0,0,0.154406937201134,0,0,0,3
"403",403,"Choloepus didactylus",2019,-52.654221,5.189963,0,"background species",0.0150224115569035,0.0494999210225532,0,0.0144106957906327,0,0,0,0.893776808880237,0,0,0,0,0,0,1
"404",404,"Saimiri cassiquiarensis",2019,-76.201321,-0.022437,0,"background species",0,0.017334700644244,0,0,0,0,0.963226336854119,0,0,0,0,0,0,0,2
"405",405,"Molossops mattogrossensis",2021,-52.247521,-3.408837,0,"background species",0.00508864642693015,0,0.0210504246486725,0,0,0,0.00610294973314255,0.949725663026664,0,0,0,0,0,0,1
"406",406,"Thylamys venustus",1990,-64.813721,-19.170537,0,"background species",0.168412945153504,0,0,0.0252038164567754,0,0,0,0,0,0,0.797990924591226,0,0,0,3
"407",407,"Pteronura brasiliensis",2018,-71.221321,-11.924637,0,"background species",0,0,0,0,0,0,0.982161799454518,0,0,0,0,0,0,0,3
"408",408,"Cebus yuracus",2021,-77.960921,-0.644937,0,"background species",0.219200964226501,0,0,0,0,0,0.764093442729356,0,0,0,0,0,0,0,2
"409",409,"Alouatta seniculus",2021,-76.873621,0.093763,0,"background species",0.255489759107642,0,0,0,0.728834459598704,0,0.00489629924140155,0.00440676534639246,0,0,0,0,0,0,2
"410",410,"Aotus brumbacki",2012,-73.769421,3.737463,0,"background species",0.926511778353602,0.00865364255981445,0,0,0,0,0.0371448449707031,0,0,0,0,0,0,0,2
"411",411,"Artibeus obscurus",2011,-67.901321,-14.157337,0,"background species",0.048898751693731,0,0,0,0,0,0.93579167581278,0,0,0,0,0,0,0,3
"412",412,"Akodon dayi",1995,-60.912721,-13.592937,0,"background species",0.0227339637761026,0.545185774747026,0.0354162421977269,0,0,0.00676294528545305,0.260998400313749,0.102743792580257,0,0,0,0,0,0,3
"413",413,"Vicugna vicugna",2022,-78.865621,-1.516437,0,"background species",0,0,0,0.90899230618394,0,0,0,0,0,0,0,0,0,0,2
"414",414,"Cyclopes didactylus",2022,-52.654221,5.173363,0,"background species",0.131597872602744,0.0897712980245063,0,0.0497823052297229,0.581409234432204,0.0576062815915793,0,0.0547014083444742,0.00469499420166016,0,0,0,0,0,1
"415",415,"Tapirus pinchaque",2016,-76.641221,1.878263,0,"background species",0.265940063182484,0,0,0,0,0,0.695682461025561,0,0,0,0.0113922013244629,0,0,0,2
"416",416,"Ateles marginatus",2018,-55.492821,-11.941237,0,"background species",0.885941234216177,0,0.00341821190113741,0,0,0,0.0784707423539813,0,0,0,0,0,0,0,4
"417",417,"Oecomys bicolor",1988,-66.150021,-14.431237,0,"background species",0.0241298695406283,0.237750504073645,0.67881877228029,0,0,0,0.041385960453958,0,0,0,0,0,0,0,3
"418",418,"Akodon boliviensis",2022,-68.067321,-16.531137,0,"background species",0.00514781176757813,0,0.327203018864477,0.211290766540527,0.422059211475917,0,0,0,0,0,0,0,0,0,3
"419",419,"Leopardus tigrinus",2010,-52.737221,4.069463,0,"background species",0,0,0,0,0,0,0.969995665126421,0,0,0,0,0,0,0,1
"420",420,"Proechimys oconnelli",1987,-73.752821,3.123263,0,"background species",0.475882680622002,0.00133726936178768,0,0.00446341802978516,0.483297327076132,0,0.00426003760142063,0,0,0,0,0,0,0,2
"421",421,"Leontocebus nigricollis",2013,-70.291721,-3.774037,0,"background species",0.739373498738015,0,0,0,0,0,0.250893302275165,0,0,0,0,0,0,0,2
"422",422,"Sciurus spadiceus",1991,-70.814621,-6.786937,0,"background species",0,0,0.00332521142219095,0,0,0,0.811408438391727,0.164091195103283,0,0,0,0,0,0,2
"423",423,"Pygoderma bilabiatum",1972,-63.983721,-19.817937,0,"background species",0.472330569332762,0,0,0.00601671700613839,0.000986011153157552,0,0.463245061127091,0.00766530228881836,0,0,0.0202285630796273,0,0,0,3
"424",424,"Eumops delticus",1968,-75.703321,1.546263,0,"background species",0.91859947773327,0,0,0,0,0,0.0545943638805043,0,0,0,0,0,0,0,2
"425",425,"Lionycteris spurrelli",1997,-60.647121,6.053163,0,"background species",0,0,0.00484026116975999,0,0,0,0.934488765006905,0.0367084174505496,0,0,0,0,0,0,5
"426",426,"Lonchophylla robusta",1974,-78.492121,-5.326137,0,"background species",0.000890223999023438,0,0,0,0,0,0.966934737951553,0,0,0,0,0,0,0,2
"427",427,"Saguinus bicolor",2012,-60.041221,-3.018737,0,"background species",0.0478872483873228,0,0,0,0.839503935992006,0,0.0913027710346079,0,0,0,0,0,0,0,4
"428",428,"Lagothrix lagothricha",2019,-76.367321,-0.429137,0,"background species",0,0,0,0,0,0,0.971892615866033,0,0,0,0,0,0,0,2
"429",429,"Cebus yuracus",2019,-77.969221,-0.985237,0,"background species",0.00893846490478515,0,0,0,0,0,0.984037922584837,0,0,0,0,0,0,0,2
"430",430,"Pithecia hirsuta",2011,-70.009521,-4.047937,0,"background species",0.47466199758638,0,0,0.0138230300598145,0,0,0.486754609244857,0,0,0,0,0,0,0,2
"431",431,"Microsciurus flaviventer",2022,-77.471221,-6.911437,0,"background species",0.008521418359375,0,0,0.00443824047851562,0,0,0.973747389148671,0,0,0,0,0,0,0,2
"432",432,"Saguinus bicolor",2021,-60.132521,-2.861037,0,"background species",0.221094074997128,0,0,0,0,0,0.74840928543303,0,0.000892887817382812,0,0,0,0,0,4
"433",433,"Myotis albescens",1985,-66.216421,-14.514237,0,"background species",0,0.685579807257504,0.0510327062076344,0,0,0.213235308076529,0.0272678156708601,0,0,0,0,0,0,0,3
"434",434,"Marmosa demerarae",1990,-59.103321,3.920063,0,"background species",0,0,0.479689537480632,0,0,0.032082202865062,0.375115842940767,0.0938784056613861,0,0,0,0,0,0,5
"435",435,"Micronycteris hirsuta",1973,-58.190321,5.530263,0,"background species",0,0,0,0,0,0,0.990311638728122,0,0,0,0,0,0,0,5
"436",436,"Anoura peruana",1970,-73.379321,-12.381137,0,"background species",0,0,0,0,0,0,0.989097318212655,0,0,0,0,0,0,0,3
"437",437,"Anoura caudifer",2004,-75.678421,1.745463,0,"background species",0.327888274438041,0,0,0,0,0,0.647621853849956,0,0,0,0,0,0,0,2
"438",438,"Saimiri cassiquiarensis",2018,-73.769421,-4.645537,0,"background species",0,0.967057603866249,0,0,0,0,0.00178224151611328,0.0229789458590467,0,0,0,0,0,0,2
"439",439,"Akodon dayi",1941,-65.486021,-17.103837,0,"background species",0.0934835740309772,0,0,0,0,0,0.894731250875377,0,0,0,0,0,0,0,3
"440",440,"Blastocerus dichotomus",2016,-66.150021,-13.626137,0,"background species",0,0,0.0839267795007245,0,0,0.967983707876707,0,0,0,0,0,0,0,0,3
"441",441,"Vicugna vicugna",2019,-75.852721,-11.410037,0,"background species",0.0350711084960938,0,0.961096217399413,0,0,0,0,0,0,0,0,0,0,0,3
"442",442,"Pithecia pithecia",2018,-60.032921,-2.006137,0,"background species",0.0680027422811829,0,0,0,0,0,0.914041990194908,0,0,0,0,0,0,0,4
"443",443,"Pithecia chrysocephala",2018,-59.974821,-3.051937,0,"background species",0.0179359421386719,0,0,0,0.791049974581632,0,0.163209072659579,0,0,0,0,0,0,0,4
"444",444,"Coendou bicolor",2011,-69.536421,-12.829337,0,"background species",0.149740765376225,0,0,0.00303059453388289,0,0,0.832099536333715,0,0,0,0,0,0,0,3
"445",445,"Micronycteris minuta",1970,-59.518321,2.874263,0,"background species",0,0,0.513405789567426,0,0,0.0125995396050347,0.448632310968573,0,0,0,0,0,0,0,5
"446",446,"Caluromys lanatus",2018,-72.682121,-7.608637,0,"background species",0.110379603203073,0,0,0,0.620513225050549,0,0.259465432437346,0,0,0,0,0,0,0,2
"447",447,"Ctenomys boliviensis",1988,-63.186921,-17.419237,0,"background species",0.781822904682603,0,0,0,0,0,0.198028680493752,0,0,0,0,0,0,0,3
"448",448,"Leontocebus fuscicollis",2014,-74.126321,-9.766637,0,"background species",0,0.744410450570228,0,0.00555947299661075,0,0.0555481952679005,0.00987127104492187,0.21264840398269,0,0,0,0,0,0,3
"449",449,"Lagothrix lagothricha",2022,-73.545321,-4.487837,0,"background species",0.0605821210969269,0.00850058578000536,0,0.008795941556205,0,0,0,0.907121155740896,0,0,0,0,0,0,2
"450",450,"Dasyprocta variegata",2013,-69.353821,-12.862537,0,"background species",0,0.659322056846469,0,0,0,0,0.311184385695992,0,0,0,0,0,0,0,3
"451",451,"Choloepus didactylus",2019,-76.956621,-0.503837,0,"background species",0.540662466054052,0,0,0,0.267304747677356,0,0.170740887945981,0,0,0,0,0,0,0,2
"452",452,"Vicugna vicugna",2022,-75.927421,-11.252337,0,"background species",0.125052894073845,0,0.922423260950618,0,0,0,0,0,0,0,0,0,0,0,3
"453",453,"Cheracebus lucifer",2001,-69.652621,-1.035037,0,"background species",0,0,0,0,0,0,0.973384256286624,0,0,0,0,0,0,0,2
"454",454,"Leopardus tigrinus",2016,-75.661821,1.488163,0,"background species",0.718658911941455,0.0600566169013637,0,0.0707273476865173,0,0,0.0201341058821478,0.122297757519466,0,0,0,0,0,0,2
"455",455,"Alouatta macconnelli",2019,-55.567521,5.497063,0,"background species",0.00249191052246094,0.932853816389599,0,0,0,0.0289644327392578,0.00622985290527344,0,0,0,0,0,0,0,5
"456",456,"Marmosa murina",2017,-52.289021,4.891163,0,"background species",0.0632244437708237,0.311767414554111,0.00560332735499962,0.0629001921191537,0.28077996447199,0.16895611019855,0.0767816183031705,0,0,0,0,0,0,0,1
"457",457,"Pithecia milleri",2020,-76.325821,-0.030737,0,"background species",0.000893974914550781,0,0,0,0,0,0.982701229131493,0,0,0,0,0,0,0,2
"458",458,"Oreoryzomys balneator",1976,-78.890521,-5.102037,0,"background species",0.320088254013154,0,0.00267158386230469,0.020644035744407,0,0,0.645541517649932,0,0,0,0.00690649714016385,0,0,0,2
"459",459,"Saimiri vanzolinii",2013,-64.871821,-3.060237,0,"background species",0,0,0.00535639768676758,0,0,0,0.959202408031117,0.00811576110839844,0,0,0,0,0,0,4
"460",460,"Vampyressa pusilla",1978,-78.118621,-4.844737,0,"background species",0,0,0,0,0,0,0.9766653040793,0,0,0,0,0,0,0,2
"461",461,"Oecomys phaeotis",1986,-75.429421,-11.169337,0,"background species",0.0549622165971236,0,0,0.00307123246765137,0,0,0.920434759366711,0.00394869744873047,0,0,0,0,0,0,3
"462",462,"Leontocebus nigricollis",2019,-77.595721,-0.669837,0,"background species",0.641262603848544,0,0,0.011133316977761,0,0,0.321078171031605,0,0,0,0,0,0,0,2
"463",463,"Cebuella pygmaea",2006,-76.666121,-0.520437,0,"background species",0.0111742445678711,0,0,0,0,0,0.973553929287668,0,0,0,0,0,0,0,2
"464",464,"Cebus olivaceus",1966,-62.249021,6.999363,0,"background species",0,0,0.0147915691731771,0,0,0,0.973575260906947,0,0,0,0,0,0,0,5
"465",465,"Cheracebus lucifer",2022,-76.168121,-0.030737,0,"background species",0,0.00631251473216337,0,0,0,0.00605916330973307,0.962494846243989,0.0123879381016323,0,0,0,0,0,0,2
"466",466,"Saimiri boliviensis",2015,-69.494921,-12.082337,0,"background species",0,0.940255170685696,0,0,0,0,0.0319719983062907,0,0,0,0,0,0,0,3
"467",467,"Rhynchonycteris naso",2020,-55.434721,3.355663,0,"background species",0,0,0,0,0,0,0.804210485483233,0.162159881346677,0,0,0,0,0,0,5
"468",468,"Uroderma magnirostrum",2021,-75.603721,1.612663,0,"background species",0.0782281200036033,0,0,0.0109895394467343,0.887499676991659,0,0,0,0,0,0,0,0,0,2
"469",469,"Lagidium viscacia",2022,-68.100521,-16.564337,0,"background species",0.00514674420166016,0,0.207510962901722,0.23956469104004,0.514917532243209,0,0,0,0,0,0,0,0,0,3
"470",470,"Tapirus terrestris",2021,-77.537621,-1.217637,0,"background species",0,0,0,0,0,0,0.970098665530084,0,0,0,0.00610031051445347,0,0,0,2
"471",471,"Carollia benkeithi",1994,-68.100521,-14.306737,0,"background species",0,0,0.00485147929591759,0,0,0,0.969925251008043,0,0,0,0,0,0,0,3
"472",472,"Tremarctos ornatus",2022,-77.927721,-0.097137,0,"background species",0.00625781585693359,0,0.402857105418812,0.542723371765139,0,0,0,0,0,0,0.023974751825506,0,0,0,2
